datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,residual norm,metadata,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2025-12-11T12:34:46.081350+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,C11,C11,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,4.823032603577059e-11,"{'iterations': 26, 'residual norms': [13.628395567901032, 6.232747000751705, 3.038603937296017, 0.061127864358494405, 0.016390288519124455, 0.0054913579233781835, 0.003861679770948841, 0.0017977782747312394, 0.0005024462792072188, 0.0002055630459203774, 6.272183869869213e-05, 2.922508492765544e-05, 1.2676764760039425e-05, 5.042946545563603e-06, 1.5470078530770975e-06, 7.167279348038794e-07, 3.920739779022582e-07, 1.20999587294349e-07, 6.307853473254238e-08, 2.1684482126605173e-08, 1.0848078681255704e-08, 3.745086757826788e-09, 1.9810533001896094e-09, 7.977817644935443e-10, 3.134423658214436e-10, 1.441792149876348e-10, 4.814207580278511e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[784.952392578125, 716.9467163085938, 716.6173095703125, 716.4996337890625, 716.935546875, 718.0192260742188, 716.8795776367188, 717.3194580078125, 716.99951171875, 717.0284423828125]",[286.4806823730469],[1411.1072998046875],[7141.6650390625],[22.87273597717285],[23.303871154785156],
2025-12-11T12:34:58.539935+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S9,C9,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,5.091274031449097e-11,"{'iterations': 93, 'residual norms': [0.05415558022970685, 6.8153092543976594, 7.836795201173274, 8.924245160956291, 3.399054490100762, 1.8416965945841373, 1.225371012324332, 0.9286720040934899, 0.5290801539733084, 0.27678058049651605, 0.16007935149054772, 0.0838976111150773, 0.03902198747812976, 0.033569278722278266, 0.04004734189391224, 0.03882188963773221, 0.02918203060095763, 0.02159361803377041, 0.015527195946511954, 0.012029910022117382, 0.01327069822738908, 0.009596532743119387, 0.005887340489090489, 0.003299597474484224, 0.0020329483930142064, 0.0019469018873355377, 0.0018216695036120444, 0.001529644722351569, 0.001397814696985991, 0.0011714287247079442, 0.000996009940711022, 0.0004978035279686514, 0.0003309792503115238, 0.00019600733193755993, 0.00017932350807655135, 0.00019480393720304416, 0.000193658305742656, 0.0001003866042096249, 5.360748662287565e-05, 5.340008641467873e-05, 4.968122704633703e-05, 4.753868609006448e-05, 3.7106467832728564e-05, 2.5135655504912153e-05, 1.439529518579866e-05, 1.124320399086586e-05, 6.409171122168366e-06, 4.671264010059492e-06, 4.787744937589371e-06, 4.840966424501079e-06, 3.783572671688971e-06, 3.171208259964423e-06, 2.106602546207977e-06, 2.0571764694355215e-06, 1.1047078363677665e-06, 6.149356640233045e-07, 5.015381173768938e-07, 4.419695128968653e-07, 3.8460993394978987e-07, 3.609268511261886e-07, 2.2606559911724583e-07, 2.2368270358374322e-07, 1.6242545180397172e-07, 9.922719470310833e-08, 1.0755509585121066e-07, 9.005315066672911e-08, 6.936142694340161e-08, 5.160073933407205e-08, 3.7019330743438086e-08, 2.243471162180178e-08, 1.4923452483132743e-08, 1.2417423144756915e-08, 1.325519570871786e-08, 8.510549760623147e-09, 8.175009057389609e-09, 9.086055535797585e-09, 5.630623844805055e-09, 3.682843814411382e-09, 2.226135286461617e-09, 1.3667168072058572e-09, 1.4561714716092353e-09, 1.1529866139860595e-09, 9.158723717999996e-10, 8.65286976014604e-10, 5.386961191575924e-10, 4.2660953039137277e-10, 3.70432842970085e-10, 2.9305255766935164e-10, 2.1397147370992368e-10, 2.2926991852028088e-10, 1.7978652951456576e-10, 1.0956779951940801e-10, 7.600283158354045e-11, 5.065013731745693e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[852.4229736328125, 756.3558959960938, 759.3634033203125, 756.698486328125, 756.2518920898438, 756.0459594726562, 760.654541015625, 755.415771484375, 758.4908447265625, 755.8743896484375]",[438.553466796875],[1461.7884521484375],[1890.105224609375],[112.7317123413086],[23.54204750061035],
2025-12-11T12:35:09.951492+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S9,C9,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,4.205397383777781e-11,"{'iterations': 63, 'residual norms': [6.814180605628786, 7.76876754569217, 8.813287041163106, 2.9934827204266563, 1.4718615965528874, 0.9349856411061654, 0.5063931205984581, 0.2921037477720737, 0.1540248816809808, 0.06976321247654799, 0.043055827180767524, 0.05192369690351617, 0.03754547048680836, 0.02502326287269513, 0.013858081703789132, 0.0064932719940789035, 0.005193595086928519, 0.0049677505551908845, 0.0027558993491192158, 0.0016023989931614367, 0.0009049614320761391, 0.0005906445340829757, 0.0004698182161208421, 0.00026235716526744834, 0.00024271792196801003, 0.00021342630621369582, 0.00016156074908572126, 7.828730587053556e-05, 3.0357319100426652e-05, 2.5085553735326094e-05, 2.689878578784095e-05, 1.3415773289754556e-05, 8.921893510111463e-06, 5.010573562560005e-06, 3.1812479212371906e-06, 2.2812038655334887e-06, 1.301629348225743e-06, 1.386638305327286e-06, 1.1098117270088486e-06, 7.083735509594472e-07, 3.024265035469173e-07, 2.370771076783209e-07, 1.267185728125859e-07, 7.47456147618768e-08, 6.05317008758553e-08, 4.516927654807614e-08, 3.536851806014896e-08, 2.2453501276389908e-08, 1.585240310905854e-08, 8.85091652539603e-09, 7.2465649495243585e-09, 6.381086933826262e-09, 4.410829313544859e-09, 3.154332034806258e-09, 2.5130782154590217e-09, 1.174534713797387e-09, 6.377112928140755e-10, 4.0559324120550035e-10, 2.0972714084531889e-10, 2.3675106322433343e-10, 1.588583878294684e-10, 1.307572243433683e-10, 8.354806620735473e-11, 4.183238957328715e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[668.210205078125, 564.8458862304688, 565.0947875976562, 564.7447509765625, 565.1388549804688, 568.923828125, 565.0562744140625, 568.13525390625, 567.5317993164062, 565.0112915039062]",[704.4847412109375],[1458.990234375],[2527.161376953125],[17.68022346496582],[82.89785766601562],
2025-12-11T12:35:22.085931+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S10,C9,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,5.1967522850141143e-11,"{'iterations': 96, 'residual norms': [0.05415558022970685, 6.8147748325141, 7.2702026448457, 10.208304569315018, 4.654978117719351, 3.1098561461250114, 1.5098511006175985, 0.6347166844062043, 0.26373241243361933, 0.13062925379413595, 0.07620093469711532, 0.04382092709294784, 0.04594153042238344, 0.05225277052626933, 0.03652313660278965, 0.03123338198726428, 0.026681025434189317, 0.02192118655961314, 0.023811884301071628, 0.0169690660620473, 0.009034005000049122, 0.00419503056214694, 0.003957574248562931, 0.0035300792433316432, 0.0033781688283337124, 0.0029753083427378037, 0.0019004118319128388, 0.0018873912961920626, 0.0018154703208425216, 0.0007750948117504003, 0.0007786371199569848, 0.0007617697594633558, 0.00044274265934664996, 0.00020521272466772337, 0.00014957692071675504, 0.00018105685632219598, 0.00012912025726445666, 9.748906505121435e-05, 0.00011511806912787927, 7.986744308800998e-05, 5.965950793710463e-05, 3.9745650799664084e-05, 1.9067509236617615e-05, 1.3646867068268988e-05, 1.3016143909596002e-05, 1.6224087204562757e-05, 9.783662570928308e-06, 7.331220377428517e-06, 6.3111768244280325e-06, 5.266188801936596e-06, 5.244686790144839e-06, 3.0975722114101726e-06, 2.1381722944250837e-06, 1.6777925288122746e-06, 9.58713765131328e-07, 9.459166088810949e-07, 6.191819202491526e-07, 5.762746429812185e-07, 6.249363693024185e-07, 4.6106424594781205e-07, 3.931110157578592e-07, 3.428608100899584e-07, 1.7481587003536032e-07, 1.0297425653365076e-07, 8.385484055518918e-08, 7.14887261770575e-08, 6.543329974279833e-08, 5.1258052385457435e-08, 3.4287688543405036e-08, 3.0438382549927916e-08, 2.9212943182631338e-08, 2.477029143906246e-08, 1.8161739625981135e-08, 1.3595347506542974e-08, 9.984784470180192e-09, 6.6504607370978565e-09, 4.348084315123338e-09, 4.1016376233028925e-09, 3.0539182937384765e-09, 2.8278756323085314e-09, 2.6553971100184584e-09, 2.054675710174975e-09, 1.6912258463296225e-09, 9.74755665606051e-10, 8.478816817020352e-10, 6.950667305729126e-10, 4.893888918483986e-10, 5.01914389500301e-10, 3.8506168821147447e-10, 3.0717468131786927e-10, 1.9917208178698344e-10, 1.52969277689573e-10, 1.2815729072167783e-10, 1.2542327096515967e-10, 8.65674942454345e-11, 6.334931379468154e-11, 5.1701821576337695e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[772.927001953125, 665.7028198242188, 665.4129638671875, 665.1731567382812, 665.6469116210938, 665.3141479492188, 665.4315185546875, 666.0665283203125, 665.7093505859375, 665.3826904296875]",[929.2303466796875],[1438.06982421875],[1781.5372314453125],[22.74825668334961],[23.868959426879883],
2025-12-11T12:35:32.278918+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S10,C9,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,4.5531224278760964e-11,"{'iterations': 67, 'residual norms': [6.81418060562872, 7.243243749809337, 9.910420239089493, 4.138574498453165, 2.738986938293842, 1.27422953358916, 0.46000543302030245, 0.18796103855262306, 0.08291382617413853, 0.06322456244583893, 0.0679263464855927, 0.06550785388638355, 0.038888529788946094, 0.03251152289844433, 0.023208277953852934, 0.02061616444978264, 0.015125493444253648, 0.007671376063180091, 0.002956457559127398, 0.001822270874774846, 0.000950637698917604, 0.0006861374510207001, 0.0004571403314313878, 0.00011856517471490722, 8.487856657592903e-05, 9.292084512168375e-05, 6.135914135872122e-05, 4.6152014859127513e-05, 4.461707468533314e-05, 2.776422213583433e-05, 1.6737567372924358e-05, 1.0974573933770632e-05, 9.23694440082393e-06, 6.921214543044991e-06, 2.4796695157684133e-06, 1.895827209661104e-06, 1.0039581140829198e-06, 9.553871978454478e-07, 9.65542343790334e-07, 7.15336423636913e-07, 4.351680324673939e-07, 4.0223183319364296e-07, 2.18982391152986e-07, 1.222622197990754e-07, 1.008247029274628e-07, 6.811679632067909e-08, 7.803942703932265e-08, 4.61149958307794e-08, 2.6978892643705383e-08, 1.846606999682465e-08, 1.1711096101388734e-08, 9.50625476348845e-09, 7.533797127169736e-09, 4.454885467478521e-09, 2.5268284322624398e-09, 1.7008306423926325e-09, 1.816844071386272e-09, 1.1901333450002405e-09, 8.561819410346662e-10, 5.278987673838626e-10, 3.7710140854205674e-10, 2.551616681053229e-10, 1.540583282493538e-10, 1.2953731842101453e-10, 1.0912005681372171e-10, 9.187370677937868e-11, 5.992782461314807e-11, 4.5315684596685825e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[591.4502563476562, 501.8698425292969, 501.7211608886719, 501.7220458984375, 501.09686279296875, 502.1894836425781, 501.7669677734375, 501.7244873046875, 501.527099609375, 501.81671142578125]",[283.1003112792969],[1493.73681640625],[2297.743896484375],[23.235584259033203],[22.71843147277832],
2025-12-11T12:35:45.540509+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S11,C9,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,4.605324829160793e-11,"{'iterations': 109, 'residual norms': [0.05415558022970685, 6.814417922236165, 6.323228781772572, 7.201480951797596, 5.666950733313777, 6.087607852876968, 4.245389314931428, 2.509099083296007, 1.296554754447395, 0.4323315877015201, 0.2558218293965639, 0.13895560968059864, 0.0691417583465872, 0.030763226717759565, 0.03192195855630695, 0.02649052108384442, 0.026712067575260463, 0.028980703799149615, 0.014535882582461794, 0.027375568064166036, 0.019851922883408687, 0.006178805411042115, 0.004954376698625413, 0.005111883227863641, 0.003180623161443061, 0.0020846008498424493, 0.0018396809335317285, 0.0015909165482838727, 0.0013009845344082599, 0.0007300609157480303, 0.0007402283833583839, 0.0009392424531628867, 0.0008524274622534191, 0.0006645480358544148, 0.00042970494762642827, 0.00025182530911200754, 0.00016477115258720776, 0.00011668201226531441, 8.759634072612686e-05, 6.948872619628546e-05, 4.852906897312063e-05, 5.140134291020318e-05, 4.391248156206473e-05, 3.49008079960757e-05, 3.1845560784886095e-05, 2.9729247625354547e-05, 2.7259613988937063e-05, 2.0769174380810827e-05, 2.0896545017489413e-05, 1.4343134494042373e-05, 8.260285211332683e-06, 4.882530253903017e-06, 4.081355251862842e-06, 2.6657974255440842e-06, 1.8729063644857098e-06, 1.852272736397524e-06, 1.6923339976642348e-06, 1.729928014640656e-06, 1.3948168436793528e-06, 1.1248778567219865e-06, 9.150581568530709e-07, 7.795461913343174e-07, 7.324477332990804e-07, 5.875898916369233e-07, 3.713111398588047e-07, 2.7219264880694783e-07, 1.9845007144823732e-07, 1.4583697033300355e-07, 1.2985860446305554e-07, 1.1838761620723758e-07, 1.1502124583931763e-07, 9.016593307095223e-08, 6.233725384827758e-08, 4.8249123700137635e-08, 3.8427622963015346e-08, 3.441590196245598e-08, 2.7776176408735984e-08, 2.4133776392278694e-08, 2.2363811663557108e-08, 1.8456589668478034e-08, 1.3993089386878348e-08, 1.0904209242724713e-08, 9.891074430248024e-09, 8.502748960543866e-09, 7.241620342936817e-09, 5.425416187949421e-09, 4.118191680163315e-09, 3.208128878402512e-09, 2.97855870946438e-09, 2.2059065068024426e-09, 1.912134366192609e-09, 1.5215323715153471e-09, 1.3136892632300223e-09, 9.96348644191487e-10, 7.722216280195892e-10, 5.682110715122727e-10, 4.932627639046223e-10, 4.393236134872166e-10, 3.917517952002037e-10, 3.3620256383934296e-10, 2.705086192957135e-10, 2.2260571349698122e-10, 1.842683811395799e-10, 1.628915116731922e-10, 1.1949347847287894e-10, 8.970014686194644e-11, 7.398670484663255e-11, 6.940982888778233e-11, 5.971484125007212e-11, 4.5719885848363425e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[850.0205688476562, 750.9315795898438, 751.4966430664062, 751.1658935546875, 750.864501953125, 751.4112548828125, 750.9405517578125, 750.9450073242188, 751.6970825195312, 750.829833984375]",[278.5855407714844],[1472.549072265625],[1722.1815185546875],[22.767263412475586],[23.56755256652832],
2025-12-11T12:35:57.667952+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S11,C9,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,4.9304707497536695e-11,"{'iterations': 86, 'residual norms': [6.814180605628836, 6.312131103085649, 7.129322197538718, 5.292604089498067, 6.3110323336062315, 4.055598745678232, 1.7075801191436868, 1.2741029958028598, 0.36050773786027995, 0.21305782107988164, 0.11488293772762596, 0.03851917108776973, 0.035885906845792195, 0.03706313529888217, 0.029994537968978018, 0.029120883387361067, 0.01749880055961808, 0.02833422385204732, 0.018285227686524266, 0.009000323328894399, 0.003659881306485881, 0.0034097496080291805, 0.0020939552099476255, 0.0006952991919737052, 0.000435767496564941, 0.0004395184242249307, 0.0002807903557733573, 0.0001519444806990074, 9.52050829769037e-05, 5.911374453539607e-05, 4.3940004271317786e-05, 3.573623829792356e-05, 3.442484484951551e-05, 3.748880380129157e-05, 3.478713969024784e-05, 2.8533715141115254e-05, 1.621090557765452e-05, 9.179429347867543e-06, 4.573217366371969e-06, 3.379366943809652e-06, 2.782693340557625e-06, 1.8620727240368043e-06, 2.2428004751424253e-06, 1.7242995807130011e-06, 9.707578979465425e-07, 6.889266511681047e-07, 5.675091796870453e-07, 4.0469526983940145e-07, 3.7372041205197876e-07, 3.221368630481472e-07, 2.668953280046034e-07, 1.8825096530852287e-07, 1.5660875699345012e-07, 9.46237909311645e-08, 8.639635684533725e-08, 6.603710056417593e-08, 6.171839745685068e-08, 4.5888197748470096e-08, 3.495233673102975e-08, 3.1467737034184926e-08, 2.6908453407083704e-08, 2.2362125844653945e-08, 1.8028268838395134e-08, 1.2207511592965609e-08, 9.777779750055868e-09, 7.557635612881834e-09, 6.5512164572789674e-09, 5.400506173253484e-09, 3.954601056914061e-09, 3.073745823876187e-09, 2.5681977688264624e-09, 2.062168429247263e-09, 1.4558763606910859e-09, 1.117121283838066e-09, 1.043516149058661e-09, 7.501847629918256e-10, 6.024277277264301e-10, 4.780447369382502e-10, 3.6789520127996725e-10, 2.984376345458239e-10, 2.044097662677218e-10, 1.4324272161067674e-10, 1.1365858861808472e-10, 1.0298774774084711e-10, 9.017177054516549e-11, 6.793453800424958e-11, 4.905447038335492e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[727.1705322265625, 624.1150512695312, 624.2892456054688, 623.9459228515625, 623.4822998046875, 623.7667236328125, 623.8499145507812, 624.2728881835938, 623.7946166992188, 624.1241455078125]",[269.2234191894531],[1448.3492431640625],[2179.551513671875],[21.485151290893555],[23.502399444580078],
2025-12-11T12:36:10.987309+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S10,C10,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,4.8516655868426855e-11,"{'iterations': 66, 'residual norms': [0.05415558022970685, 9.63711612009732, 8.733183303449373, 7.283446123314131, 2.3622619039958392, 1.1231144309063092, 0.4949573629615626, 0.24848508429895752, 0.10295095895330501, 0.04450858731533115, 0.029150005040285823, 0.022368879308897447, 0.018820051670175697, 0.017557118112524667, 0.01370448622500173, 0.004603062291792594, 0.0032977800236547914, 0.0028323323637336564, 0.0022943076108028486, 0.0011371874799553422, 0.000848435178348737, 0.0009470683991783002, 0.0005982691844424663, 0.0001881574685321157, 0.0001168690500215107, 0.00014343169736077274, 8.058802237632629e-05, 4.6717778280321266e-05, 3.9987095044478176e-05, 2.2524821690836605e-05, 1.912696387247601e-05, 1.4476704848180014e-05, 5.217101572383838e-06, 4.638368150190423e-06, 3.850531082980862e-06, 2.7734756862696054e-06, 2.580961652968627e-06, 1.5838437302793373e-06, 7.290326505675079e-07, 4.912078317007222e-07, 3.254299438090284e-07, 3.231478885799136e-07, 2.4574762019221765e-07, 1.845052993694558e-07, 1.1568524692040466e-07, 5.898023861603665e-08, 4.744234827581058e-08, 3.952558640194294e-08, 2.531716250971534e-08, 1.62601982904148e-08, 1.1653545279517974e-08, 9.027385447294532e-09, 8.300442680462567e-09, 5.415026904705418e-09, 3.4293757423028287e-09, 1.7821430653541457e-09, 1.1467006420762084e-09, 8.655612650151801e-10, 7.61494879325721e-10, 6.728050335811768e-10, 3.8928500900359996e-10, 2.64807437775063e-10, 1.6036090724719816e-10, 1.237736803169554e-10, 8.563618692842534e-11, 6.158356686586039e-11, 4.831770123987078e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[853.1096801757812, 758.32080078125, 758.6572875976562, 758.6165161132812, 758.419189453125, 758.6725463867188, 759.0692749023438, 758.2974243164062, 758.0721435546875, 758.1866455078125]",[276.7880554199219],[1465.7386474609375],[2649.785400390625],[21.874591827392578],[22.286399841308594],
2025-12-11T12:36:22.144006+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S10,C10,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,3.401152909274701e-11,"{'iterations': 44, 'residual norms': [9.6367312475798, 8.712164471414075, 7.1200929388751915, 2.1260943287992884, 0.8061295527330485, 0.25858827392110406, 0.11786612821591737, 0.046260331176408785, 0.029188299306447174, 0.025709707460738817, 0.018787361566884646, 0.010485054020131529, 0.0035281583009988764, 0.0013251819372220564, 0.000991508603396677, 0.0007971515047219987, 0.0001488539537113475, 6.09096666612116e-05, 5.9460463042450476e-05, 2.9336375472372196e-05, 1.460009159077422e-05, 7.3677733243755865e-06, 6.376494843167835e-06, 3.731493738740363e-06, 1.9397648499109313e-06, 8.793199816879975e-07, 3.124133907572028e-07, 1.8076382136272407e-07, 1.1811242460654651e-07, 6.671597282541739e-08, 5.4750023374480434e-08, 2.6868261588465655e-08, 1.8179838987869684e-08, 1.2019981034446861e-08, 9.071354826494735e-09, 4.156179138852431e-09, 2.479755331814843e-09, 1.0441970271017949e-09, 5.741345270778375e-10, 5.062910505618689e-10, 3.21915090713033e-10, 1.7109348669696792e-10, 8.772470585595682e-11, 5.892599828579957e-11, 3.3810399299890055e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[610.5458984375, 514.3290405273438, 513.8207397460938, 514.0943603515625, 513.7789306640625, 515.3451538085938, 513.4508666992188, 514.7495727539062, 514.7894897460938, 513.4515380859375]",[272.0563659667969],[1450.7694091796875],[3014.951171875],[16.850080490112305],[23.302335739135742],
2025-12-11T12:36:36.489774+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,S11,C10,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,3.858106703802367e-11,"{'iterations': 67, 'residual norms': [0.054155580229706846, 9.637002675560515, 8.934361194297834, 7.2261890780482965, 3.0118756975176804, 1.3149641420333975, 0.6749935352123695, 0.30329584109756014, 0.025373423110313324, 0.02222530373945266, 0.028390576469464756, 0.00966370359698725, 0.00578198355664515, 0.005274802690111379, 0.003857712140944341, 0.0022695676088412644, 0.002121354184063738, 0.0015373659021768451, 0.0011289493422096655, 0.0007865074607734461, 0.0003886516082872673, 0.0002711084571082183, 0.00016842097849303, 0.0001649432257866513, 0.00011818326682723201, 9.12621297305529e-05, 5.779899488525583e-05, 3.332102824767918e-05, 2.3624622586935144e-05, 1.3266569497941223e-05, 1.3214165323869728e-05, 9.2353861658907e-06, 6.667340745767247e-06, 5.580120086538973e-06, 3.3967598794244284e-06, 1.943680095497793e-06, 1.329575355423762e-06, 9.019919769423807e-07, 6.697525924361689e-07, 5.802575311072852e-07, 4.810145458015726e-07, 2.8217104205820007e-07, 1.8534579241238385e-07, 1.1759267144047929e-07, 7.930375020263743e-08, 5.2808949942818093e-08, 4.8605118508835014e-08, 3.636058074973303e-08, 2.5385172019404543e-08, 1.785984603102757e-08, 1.1970155347962189e-08, 7.883210294734987e-09, 5.2401257855625845e-09, 4.2113129352036655e-09, 2.8506794987426108e-09, 2.259453214249216e-09, 1.736128486078686e-09, 1.109729888552917e-09, 7.152827100258556e-10, 5.405834288407329e-10, 4.3888486699899656e-10, 2.8897751880373614e-10, 2.1318212498100117e-10, 1.2468348557110834e-10, 9.559892093180431e-11, 7.234472848410298e-11, 5.612602946178204e-11, 3.832783233859187e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[884.057373046875, 778.33203125, 778.2084350585938, 778.284423828125, 778.1165161132812, 778.451171875, 779.3583984375, 778.5352172851562, 778.3226318359375, 778.6618041992188]",[277.3328552246094],[1485.454345703125],[2575.5771484375],[21.92336082458496],[23.703744888305664],
