datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,DoFs,matrix nnz,residual norm,metadata,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2025-12-26T13:13:38.784126+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,81920,3251200,1.3570351780041285e-09,"{'iterations': 56, 'residual norms': [1.4850346317066798, 13.530919068440966, 9.50959801989006, 4.826392846019972, 3.0376324774196592, 1.8154089608124124, 1.023336965018271, 0.8329521695007119, 0.5663097558214191, 0.32075689466312995, 0.19560954772262312, 0.1175712546055055, 0.0802127130522626, 0.05137574984269166, 0.030701625011838946, 0.0209022720360735, 0.015597518881015937, 0.011394175833391343, 0.007906294604599923, 0.005706995100444704, 0.0038733075348360434, 0.0023821719734086863, 0.0013864241846082105, 0.0008940674344468966, 0.0006039958150626287, 0.00039700747831605083, 0.000247198159432148, 0.00016127663221857346, 0.00010846551454441951, 6.787827563404773e-05, 4.234070636286527e-05, 2.7467275167037207e-05, 1.899739128757752e-05, 1.3196154313694246e-05, 9.115754621990922e-06, 6.572035541588186e-06, 4.7143019228459995e-06, 3.2258884641525608e-06, 2.0863123830727004e-06, 1.3848161884192842e-06, 9.036575467707259e-07, 5.678790807959695e-07, 3.455422229633223e-07, 2.1633502194988226e-07, 1.4018900711304172e-07, 9.12235659114268e-08, 5.871274563598897e-08, 3.977918358899622e-08, 2.825812154423275e-08, 1.959900728024566e-08, 1.3090620313764071e-08, 8.768341175671942e-09, 6.144646294578774e-09, 4.311461178871959e-09, 2.9281181998468924e-09, 1.983316478280347e-09, 1.3570350444919271e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[174.81248474121094, 91.83708953857422, 91.84323120117188, 90.22188568115234, 90.15174102783203, 90.33650970458984, 92.96659088134766, 92.12127685546875, 90.33283233642578, 91.3057632446289]",[4.554912090301514],[798.71142578125],[63.08047866821289],[0.3967680037021637],[0.20998400449752808],
2025-12-26T13:13:40.366638+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,81920,3251200,13.365311685554497,{},,"[40.14313507080078, 40.72099304199219, 40.06556701660156, 40.46156692504883, 40.61801528930664, 40.0728645324707, 40.7611198425293, 40.117088317871094, 40.76134490966797, 40.62134552001953]",[4.326015949249268],[802.3130493164062],[68.04780578613281],[0.24636800587177277],[0.5111680030822754],
2025-12-26T13:13:43.061781+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=False)",False,0,1,10,81920,3251200,1.407184592853629e-09,"{'iterations': 125, 'residual norms': [1.4850346317066798, 12.059184289085522, 15.184412915435129, 18.766350396331074, 12.78740822291375, 13.168087202929817, 3.606569579444135, 2.9759140022804886, 2.0474566085734334, 1.0653781153715105, 0.9793978897443057, 0.7403501163458408, 0.4445200696763031, 0.18082733821318644, 0.2512910291887177, 0.30573620918484645, 0.4021838704387261, 0.2386443346167864, 0.12403261468724407, 0.13201096398212375, 0.08426336114825107, 0.10406997465962822, 0.07777955410356872, 0.03818943271071542, 0.03324121660235041, 0.04591836830992355, 0.04974384271786261, 0.03493669780170926, 0.030990932138836556, 0.021092355916353063, 0.012604236448966572, 0.009527264866065482, 0.008046817800551755, 0.008124621680786759, 0.010298856018347513, 0.005010835188404342, 0.005601820993180943, 0.0049538888962180425, 0.0034972556069209756, 0.0036616101423006717, 0.0028545778606295317, 0.002133381839746403, 0.0016432297814104018, 0.0015016017289872336, 0.0014622015094212276, 0.0013404964116551688, 0.001284670958404623, 0.0008485130050797262, 0.0006973294643561672, 0.0004755542858119741, 0.00038816567678862687, 0.00035678386232567213, 0.0003382795923725867, 0.00034913277375115694, 0.00030058019833600067, 0.00025316221670908945, 0.00018796480961148925, 0.00020978989921200642, 0.00016165068171756822, 0.00011335111366264961, 9.413609836941435e-05, 6.355489196028223e-05, 4.8330830987677595e-05, 4.181157862658945e-05, 4.264691737326921e-05, 4.9692898445319143e-05, 3.933225165775034e-05, 3.458771791416172e-05, 3.289776028855474e-05, 2.1631248135016928e-05, 1.8843847680836927e-05, 1.641044811926641e-05, 1.2084192595570488e-05, 7.929195532732692e-06, 6.548519438671433e-06, 5.8405760352612275e-06, 4.845836404644551e-06, 5.91185385805052e-06, 5.941740461562391e-06, 4.575060580550995e-06, 4.452299109114566e-06, 2.707110902178682e-06, 2.5160191417861935e-06, 2.260824310452336e-06, 1.2301615652771925e-06, 1.2725327023078301e-06, 8.583515810674961e-07, 6.049411756650051e-07, 7.857144310442747e-07, 8.586736821335216e-07, 6.993760564737648e-07, 6.223107745571686e-07, 4.892946794159122e-07, 3.053313022903296e-07, 2.5538072359313824e-07, 2.0431880422379237e-07, 1.5761951921473305e-07, 1.5391611548050986e-07, 1.2046061845876143e-07, 1.0488628041201144e-07, 1.1120001948454105e-07, 9.646099464983297e-08, 1.0033234569018742e-07, 9.088756977740365e-08, 5.416462851196545e-08, 4.036257200565878e-08, 3.4112360620863137e-08, 2.2849477621340993e-08, 2.2514024222173708e-08, 2.3869810030342047e-08, 2.1538537183337313e-08, 1.7195249635813545e-08, 1.386311961641552e-08, 1.340692803168453e-08, 1.1684002275613992e-08, 7.963726539958802e-09, 6.874282818844773e-09, 5.643371609944645e-09, 4.084825714935844e-09, 4.085415880092675e-09, 4.768558067768474e-09, 3.778904635038202e-09, 3.2355279090150507e-09, 2.8326371364482952e-09, 1.8162751440082088e-09, 1.407178601332567e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[77.99104309082031, 80.97862243652344, 77.90672302246094, 78.75654602050781, 79.56880187988281, 76.97977447509766, 75.59385681152344, 76.7056655883789, 79.94550323486328, 77.21321868896484]",[4.433824062347412],[801.2763061523438],[798.154296875],[0.38598400354385376],[0.21033599972724915],
2025-12-26T13:13:45.471019+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=False)",False,0,1,10,81920,3251200,1.3429614717652465e-09,"{'iterations': 72, 'residual norms': [12.003782969934308, 14.287348891902447, 14.285601909224429, 12.45420003567745, 5.792713589366322, 2.408896986278202, 1.0148212857068237, 0.9963970547749306, 0.8983543478906426, 0.4292423845418707, 0.4531015833071915, 0.5529859511498884, 0.43480256644644266, 0.1473232420763331, 0.09769541330412142, 0.06330184081493918, 0.052073421927572534, 0.024070006088703064, 0.013833389787129807, 0.01037482889154249, 0.0034502310773954054, 0.003816214744868318, 0.004023494476677323, 0.003735318311078718, 0.001881691792077181, 0.0013962816363261644, 0.0011359388190986877, 0.0008650693720566175, 0.0008589575205575968, 0.00039824858614889795, 0.00033205053272775673, 0.00024079359980953353, 0.00024401954263861083, 0.0001896347630190959, 0.00011280977043864548, 8.214679024378691e-05, 3.999351452676003e-05, 3.359546604281433e-05, 2.9507518003869823e-05, 2.30831434096104e-05, 1.9447847393360172e-05, 1.7417536346837233e-05, 1.2625702315898563e-05, 9.498414592211976e-06, 5.837450240138101e-06, 3.6767626013382087e-06, 1.8236308127458965e-06, 1.4009819531870728e-06, 1.0378868117093407e-06, 9.810467585855094e-07, 9.439047753771002e-07, 6.82458457249667e-07, 5.541479132312946e-07, 4.6581126594727966e-07, 3.152446357179958e-07, 2.6038744966855255e-07, 1.0854987037185029e-07, 8.787077281414722e-08, 5.378543192979044e-08, 5.8145378710607766e-08, 4.647804111213085e-08, 3.898446260445875e-08, 2.503987508951291e-08, 1.6945628257674704e-08, 1.4099779598481614e-08, 7.464635313595013e-09, 7.485834837421158e-09, 3.521126710382233e-09, 2.9296344072065043e-09, 2.4154077081171123e-09, 2.19730616509614e-09, 2.29064892471629e-09, 1.3429665905382056e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[49.94998550415039, 47.83161544799805, 49.26492691040039, 47.763553619384766, 49.48371124267578, 48.14604949951172, 50.127647399902344, 48.19753646850586, 49.28803253173828, 48.23100662231445]",[4.390336036682129],[794.6776733398438],[832.9114990234375],[0.27296000719070435],[0.18675200641155243],
2025-12-26T13:13:47.059557+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,81920,3251200,1.3570455829042156e-09,"{'iterations': 56, 'residual norms': [1.4850346317066798, 13.530919348246334, 9.509603512164874, 4.826398353447468, 3.037634240627922, 1.815410878036466, 1.0233376806643775, 0.8329525320519562, 0.5663104288440176, 0.3207573183689186, 0.19560977707221514, 0.11757135650221458, 0.08021276779688952, 0.05137580760411916, 0.030701662630496653, 0.020902290804543654, 0.015597534285434233, 0.011394184846415058, 0.007906302168164077, 0.0057069981349628755, 0.003873313578512514, 0.002382176014000164, 0.0013864267432259993, 0.0008940687010146637, 0.0006039966192688299, 0.00039700820890453106, 0.00024719860327840365, 0.0001612768914824985, 0.00010846568740883736, 6.787843110026786e-05, 4.234080762021737e-05, 2.746732255246812e-05, 1.8997428510480752e-05, 1.319617543321352e-05, 9.115768153159472e-06, 6.5720401944600675e-06, 4.714304063256333e-06, 3.2258963302494973e-06, 2.086317083648535e-06, 1.3848182500385495e-06, 9.036594947762791e-07, 5.678799430980081e-07, 3.4554302950687927e-07, 2.1633546180642935e-07, 1.4018927880199553e-07, 9.122377051278615e-08, 5.871279635419009e-08, 3.9779160200400306e-08, 2.8258109681230366e-08, 1.9599028007477843e-08, 1.3090632974048355e-08, 8.768355653857886e-09, 6.144656828220573e-09, 4.311472313670033e-09, 2.928129175716047e-09, 1.9833236857627944e-09, 1.3570406056362206e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[43.42844772338867, 42.63644790649414, 42.370174407958984, 43.19232177734375, 42.543392181396484, 42.40607833862305, 43.27609634399414, 42.33065414428711, 42.37171173095703, 42.865535736083984]",[4.312895774841309],[809.3951416015625],[61.002750396728516],[0.6478719711303711],[0.19123199582099915],
2025-12-26T13:13:48.745690+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S6,C6,C6,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,81920,3251200,1.357029597108975e-09,"{'iterations': 56, 'residual norms': [1.4850346317066798, 13.530919068440932, 9.509598019890056, 4.826392846019972, 3.0376324774196624, 1.8154089608124129, 1.023336965018272, 0.8329521695007128, 0.5663097558214187, 0.3207568946631297, 0.19560954772262323, 0.11757125460550562, 0.08021271305226259, 0.051375749842691595, 0.030701625011838853, 0.020902272036073415, 0.015597518881015864, 0.011394175833391295, 0.007906294604599884, 0.005706995100444677, 0.0038733075348360347, 0.002382171973408688, 0.0013864241846082116, 0.0008940674344468973, 0.0006039958150626288, 0.0003970074783160508, 0.00024719815943214794, 0.0001612766322185735, 0.00010846551454441968, 6.787827563404782e-05, 4.2340706362865204e-05, 2.7467275167037166e-05, 1.8997391287577495e-05, 1.319615431369423e-05, 9.115754621990904e-06, 6.57203554158817e-06, 4.714301922845991e-06, 3.225888464152556e-06, 2.086312383072701e-06, 1.3848161884192884e-06, 9.036575467707284e-07, 5.678790807959708e-07, 3.4554222296332244e-07, 2.1633502194988216e-07, 1.4018900711304148e-07, 9.122356591142656e-08, 5.871274563598867e-08, 3.977918358899599e-08, 2.8258121544232532e-08, 1.959900728024546e-08, 1.3090620313763937e-08, 8.76834117567186e-09, 6.144646294578709e-09, 4.311461178871915e-09, 2.9281181998468664e-09, 1.983316478280335e-09, 1.3570350444919232e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[51.450782775878906, 51.029537200927734, 50.58924865722656, 50.61427307128906, 50.60019302368164, 50.90518569946289, 50.49126434326172, 51.377601623535156, 50.62140655517578, 52.742942810058594]",[4.381408214569092],[799.271240234375],[62.20240020751953],[0.5134400129318237],[0.18854400515556335],
2025-12-26T13:13:53.385173+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S7,C7,C7,"CG(AdditiveSchwarz(torch.float32, Inv(torch.float16), CUDSS, const_dofs_per_coarse=False), bsr_matmul=True)",False,0,1,10,327680,13056000,6.597694606078817e-10,"{'iterations': 127, 'residual norms': [0.7427785030974206, 11.97011136140153, 16.449786104207625, 17.042694449347163, 13.357416155074464, 9.949345039673961, 2.8322620945102037, 2.4470230581959975, 1.3226448079587412, 0.5300174440609041, 0.6213824017520679, 0.47506191510643186, 0.31214801406185744, 0.12537778441352732, 0.22332842845663303, 0.2582237383235063, 0.3260300610632794, 0.1203488589429225, 0.1017533382817637, 0.08488620562368125, 0.0718064712097631, 0.07230885274534764, 0.04749782505686887, 0.03004107132219627, 0.02599889228140528, 0.03962368853811793, 0.0392234512467064, 0.025015591590486413, 0.025830919481920126, 0.01289084354343193, 0.00957992052319746, 0.006487733116687205, 0.006153153454404007, 0.007052302745049733, 0.006702096432309653, 0.0042640809592038795, 0.004437304019165163, 0.004044303129487313, 0.003532348499215545, 0.002366617485480398, 0.002720046625172118, 0.001263364600311834, 0.0012348430065820947, 0.0011142056806041952, 0.0009147972911812007, 0.001117120236585893, 0.0008019780332874666, 0.0006502358935315986, 0.00048362575150759005, 0.0003699852569805686, 0.0002906916978940517, 0.0003042806947621638, 0.0002755286324108699, 0.0002534210768679222, 0.0002468323104023172, 0.00015598468639031393, 0.00015537293868364907, 0.00016210694911571698, 9.551034127432855e-05, 8.821765659306598e-05, 5.715568366585934e-05, 4.603700958358378e-05, 3.280166551325866e-05, 3.623045714201952e-05, 4.1343074566017756e-05, 3.390911782894295e-05, 3.2462270823348036e-05, 2.6516907478168174e-05, 2.077984031268853e-05, 1.6831762739259524e-05, 1.3085845091653965e-05, 1.1782243920240056e-05, 8.204360017763705e-06, 5.252997113637138e-06, 5.290386699721744e-06, 4.051140750002636e-06, 4.5316486004905075e-06, 4.698371764555141e-06, 4.15819634564302e-06, 3.821102982915986e-06, 2.744529451945776e-06, 1.8720549666191342e-06, 2.043034825389816e-06, 1.2593330615173073e-06, 1.0059625258650935e-06, 9.091567876626739e-07, 5.384000800076707e-07, 5.132816970915452e-07, 6.83948967223239e-07, 5.84248122909519e-07, 5.285124547083793e-07, 4.6799333233267766e-07, 3.285615303430476e-07, 2.1759425206887841e-07, 1.833496228051159e-07, 1.4657360836677155e-07, 1.1872203869260594e-07, 1.1423035517413665e-07, 8.318760051211365e-08, 8.41610968294516e-08, 8.101501101838081e-08, 7.163041426528518e-08, 7.553571809323582e-08, 6.170316266946478e-08, 3.7185729995381976e-08, 2.8946416811234427e-08, 2.304258340743323e-08, 1.691817572526802e-08, 1.8204928449319916e-08, 2.0735123135346918e-08, 1.5207722671124636e-08, 1.2792131997798105e-08, 1.0610074639064213e-08, 8.880953037392273e-09, 7.987881051469382e-09, 5.672202334543211e-09, 5.253494496365905e-09, 4.169591012296865e-09, 3.1496290001459925e-09, 3.3840002001683155e-09, 3.60321550273329e-09, 2.8879936732966924e-09, 2.6902538673235446e-09, 1.965057210555427e-09, 1.3202102928066492e-09, 9.841399339392803e-10, 7.88874452577966e-10, 6.597602162464813e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[570.6268920898438, 212.2737579345703, 198.56134033203125, 198.0413055419922, 198.66236877441406, 197.6457977294922, 198.75625610351562, 197.7658233642578, 197.80313110351562, 198.57186889648438]",[15.83568000793457],[836.8497314453125],[991.41943359375],[0.4830400049686432],[0.4152959883213043],
2025-12-26T13:13:56.794221+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S7,C7,C7,"CG(HybridSchwarz(torch.float64, Inv(torch.float16), CUDSS), bsr_matmul=True)",False,0,1,10,327680,13056000,6.881621586312016e-10,"{'iterations': 72, 'residual norms': [11.956380085574079, 14.647317388563359, 13.98310880999247, 10.835030448333693, 4.796666415803377, 2.4912075004614755, 0.5650342121421047, 0.6154629871241755, 0.6196537264312848, 0.31708495075411447, 0.3392491981546835, 0.38861594061050864, 0.2595513431490827, 0.10376587118219795, 0.07105043563423778, 0.04799733123482049, 0.030798849057003475, 0.014764927342390374, 0.00909580056687329, 0.006244154860203503, 0.0020380810688088017, 0.0018113683333582176, 0.002019740562895375, 0.0017566288006251847, 0.0014192616420875149, 0.0007218350900434056, 0.0006391182827730822, 0.0004779660257794358, 0.000465057169879984, 0.00023447044939004316, 0.0001774204363407891, 0.00013400267024204094, 0.000128183383973537, 0.00012080835798370342, 7.263163122495886e-05, 5.676791252016281e-05, 2.5929656184629926e-05, 2.5998445822459937e-05, 1.9297478041667356e-05, 1.6092020417088763e-05, 1.2049243298948153e-05, 1.2003062562217378e-05, 8.488939560603194e-06, 6.718202567106603e-06, 4.211618795940579e-06, 1.951345269004837e-06, 1.27558503001745e-06, 6.90802094183028e-07, 5.176511266026245e-07, 4.4767343492831656e-07, 3.6970299775953534e-07, 2.5878993982162693e-07, 2.456711976827451e-07, 1.9392925273072958e-07, 1.7851046285391785e-07, 1.1787431150905472e-07, 6.809332160417461e-08, 4.748140887630611e-08, 3.45685079395893e-08, 3.501982156180973e-08, 2.890864900897876e-08, 2.2870354687659002e-08, 1.580162140630038e-08, 1.1724738778576196e-08, 8.200141916796896e-09, 5.23147756055e-09, 4.096548092029534e-09, 2.0903010126829817e-09, 1.5626108039925964e-09, 1.220943277541433e-09, 9.780633894446275e-10, 1.1084881856350655e-09, 6.881518390815382e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[189.06092834472656, 105.57849884033203, 105.90060424804688, 105.6457290649414, 106.46669006347656, 106.01302337646484, 105.46633911132812, 105.9677734375, 107.45702362060547, 105.87238311767578]",[16.137760162353516],[863.5739135742188],[975.4553833007812],[0.42691200971603394],[0.43052801489830017],
2025-12-26T13:13:59.579342+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S7,C7,C7,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,327680,13056000,5.636512089496216e-10,"{'iterations': 58, 'residual norms': [0.7427785030974206, 13.431614062518705, 9.595058660530892, 4.890986596198201, 3.0646863683471284, 1.7774434821953413, 1.0097819203974594, 0.8310078074383015, 0.5640462156315899, 0.3152160793522366, 0.19261323834905633, 0.11594777819067614, 0.07848435958316602, 0.04968244515124658, 0.02914047968624564, 0.019897654515957857, 0.014664258037417848, 0.010600254242968938, 0.007417629489774935, 0.005435107084227503, 0.0037401192386871214, 0.0023482986987588303, 0.0013839687259872254, 0.0008943695608309442, 0.0005997647378840491, 0.0003945828913448297, 0.00024953876772339283, 0.00016395379541004173, 0.00010907281781394035, 6.889966351987878e-05, 4.21596458032485e-05, 2.7022243611510335e-05, 1.8488495528633622e-05, 1.2855117450918645e-05, 8.68188813061211e-06, 6.309911474372191e-06, 4.581834331400201e-06, 3.1418372616830085e-06, 2.0485825413840543e-06, 1.3542601768530325e-06, 9.152645099051335e-07, 5.743119156978496e-07, 3.5218967744100445e-07, 2.242944086868671e-07, 1.4638531801852036e-07, 9.505273766581129e-08, 6.097584758034346e-08, 4.118861763046073e-08, 2.8937876067887452e-08, 1.9740898501834353e-08, 1.310424949586322e-08, 8.90331608129076e-09, 6.279585122892232e-09, 4.3869828775465845e-09, 2.995273287237095e-09, 2.0678499616117493e-09, 1.4037800848464936e-09, 9.113327796589475e-10, 5.636429118418489e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[236.5781707763672, 135.14527893066406, 135.32147216796875, 135.74569702148438, 136.5327606201172, 134.91510009765625, 134.868896484375, 135.71868896484375, 132.8362274169922, 125.78729248046875]",[17.523359298706055],[882.5889892578125],[96.8334732055664],[0.4859200119972229],[0.3830080032348633],
2025-12-26T13:14:02.492213+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S7,C7,C7,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,327680,13056000,5.636431572652532e-10,"{'iterations': 58, 'residual norms': [0.7427785030974206, 13.431617775408865, 9.595062373981673, 4.890989703081153, 3.0646884464587743, 1.7774448150671782, 1.0097826747269567, 0.831008238368388, 0.5640466805834455, 0.3152163359877223, 0.19261342175140303, 0.11594788223798233, 0.07848443071319917, 0.04968248257171646, 0.02914049557526472, 0.01989766189977332, 0.014664265707601959, 0.010600256673563674, 0.007417632172124618, 0.005435110390048684, 0.003740121834421925, 0.002348301149834758, 0.0013839703415722785, 0.000894370374417301, 0.0005997652962406204, 0.00039458331389635997, 0.0002495390088969239, 0.00016395397260497336, 0.00010907292859865853, 6.889972602183727e-05, 4.215968068947683e-05, 2.702225659607771e-05, 1.848849663940105e-05, 1.2855120278427625e-05, 8.681888908672708e-06, 6.309910993552419e-06, 4.58183525126783e-06, 3.1418380451659295e-06, 2.0485834619486657e-06, 1.3542611620497484e-06, 9.152652536017814e-07, 5.743124569094405e-07, 3.5219001188643376e-07, 2.2429453218640324e-07, 1.4638537824636003e-07, 9.505278698587612e-08, 6.097588372937474e-08, 4.118862613593467e-08, 2.8937885295470884e-08, 1.9740896522857197e-08, 1.3104247093312366e-08, 8.903313090749445e-09, 6.279583092994242e-09, 4.3869821716140805e-09, 2.995273620215921e-09, 2.067849938364992e-09, 1.4037801123584397e-09, 9.113329724144466e-10, 5.636431790969038e-10], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",,"[235.49411010742188, 152.37216186523438, 151.98406982421875, 152.6103057861328, 152.49696350097656, 152.29212951660156, 152.50816345214844, 154.19357299804688, 152.7838134765625, 152.9324188232422]",[14.922080039978027],[834.374267578125],[104.040771484375],[0.43270400166511536],[0.4073919951915741],
2025-12-26T13:14:04.879806+00:00,continuous coefficient 2D,3,"uniform(2D,9)",S7,C7,C7,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,327680,13056000,6.685006527845517,{},,"[106.85456085205078, 105.78015899658203, 105.65737915039062, 105.69561767578125, 105.65577697753906, 106.19510650634766, 105.87789154052734, 105.72006225585938, 105.71001434326172, 105.77302551269531]",[15.531423568725586],[840.7791748046875],[98.29996490478516],[0.46649599075317383],[0.5993279814720154],
