datetime,test case,p,mesh family,fine m,solvers m,coarse m,solver,random rhs,solution warmup steps,solution measurement steps,solution repetitions,DoFs,matrix nnz,metadata,residual norm,setup metadata,solve times,matrix and DOF map copy times,matrix permute times,solver setup times,rhs copy and permute times,solution permute and copy times,exception
2026-02-04T11:16:57.237469+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S10,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,6291456,75460608,"{'iterations': 38, 'residual norms': [0.108308620567285, 5.4598543482508655, 3.341407786280431, 2.056019103721378, 1.0884389486392012, 0.5002592574125564, 0.23455719005476763, 0.11809253237999627, 0.061677941454219135, 0.031542597625477946, 0.015784363972170014, 0.00811592894092265, 0.004227164198889775, 0.0020343409648960263, 0.0009860953261625071, 0.0005107627197125706, 0.00027007764395662936, 0.0001350368652446345, 6.634067494949533e-05, 3.341218691426459e-05, 1.7228537956727154e-05, 8.743309877089292e-06, 4.3684226496891814e-06, 2.2125698921790334e-06, 1.1363931042757772e-06, 5.77710606985215e-07, 2.9152329607381304e-07, 1.481666237163996e-07, 7.524102164584707e-08, 3.78986107566001e-08, 1.9155284821133594e-08, 9.729312710909488e-09, 4.949994502431407e-09, 2.5272044961333557e-09, 1.2827438220457526e-09, 6.504970373498795e-10, 3.299857882149073e-10, 1.6757106993495368e-10, 8.558780017559448e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",8.560525293252619e-11,,"[231.7379150390625, 229.3751983642578, 229.14215087890625, 229.16067504882812, 229.03482055664062, 229.59539794921875, 229.2058868408203, 229.29046630859375, 229.55471801757812, 229.37344360351562]",[105.88349151611328],[0.01360000018030405],[339.88470458984375],[5.441887855529785],[4.888607978820801],
2026-02-04T11:17:05.667147+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,25165824,301916160,"{'iterations': 39, 'residual norms': [0.05415558022970685, 5.462192872921774, 3.314092014940162, 2.0280006130493735, 1.071698713625009, 0.485413513274081, 0.22396316046395442, 0.11085996477299556, 0.05736913867190427, 0.029149157212014398, 0.01446056621013858, 0.007380474397871034, 0.0038419424742812632, 0.0018344646608026097, 0.0008784643167388371, 0.00045505653890618624, 0.0002408530035712133, 0.00011948871399411086, 5.822907516964997e-05, 2.9306856720066993e-05, 1.5075969387605508e-05, 7.6109265858583896e-06, 3.789152861861091e-06, 1.90782942409171e-06, 9.712614546867807e-07, 4.910876834041219e-07, 2.485910198343184e-07, 1.2689706338310855e-07, 6.419025976033087e-08, 3.21673205501659e-08, 1.6306266580842182e-08, 8.294621196718529e-09, 4.1902231891733405e-09, 2.1318029067034664e-09, 1.0866255651787142e-09, 5.498498745700679e-10, 2.76945196514046e-10, 1.40511173245471e-10, 7.21738350411988e-11, 3.691826962733614e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",3.708533685421905e-11,,"[570.4295654296875, 570.3163452148438, 569.474365234375, 570.480712890625, 569.4186401367188, 570.6290893554688, 570.4841918945312, 570.5841064453125, 570.1351928710938, 570.0245361328125]",[539.4527587890625],[0.015039999969303608],[1514.8848876953125],[50.385887145996094],[44.07068634033203],
2026-02-04T11:17:16.662306+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,25165824,301916160,"{'iterations': 39, 'residual norms': [0.05415558022970685, 5.425307987056307, 3.341568472272954, 2.0336966096989597, 1.082091246035668, 0.49578142348648846, 0.22772306102310083, 0.11210750551154573, 0.05812216484668823, 0.029652267482732315, 0.01469826187718845, 0.007490368128741508, 0.0039012128434191854, 0.0018721508132312093, 0.0008956675407832877, 0.0004609520754511637, 0.00024471773048428106, 0.0001220495457746091, 5.926805528426288e-05, 2.9749502427504483e-05, 1.5337705979395795e-05, 7.752010218470096e-06, 3.853114565487372e-06, 1.9397133349651446e-06, 9.886041795998532e-07, 5.000922546096696e-07, 2.5298649546673006e-07, 1.2909986450843756e-07, 6.542671243385334e-08, 3.281370386936073e-08, 1.6618211528373383e-08, 8.463757927805252e-09, 4.284983302165909e-09, 2.1795874136835653e-09, 1.1119313063593738e-09, 5.642836969143556e-10, 2.8444504635708615e-10, 1.4431787092483985e-10, 7.421870994017743e-11, 3.800174227068767e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",3.816410133832501e-11,,"[832.7407836914062, 831.6070556640625, 832.1046142578125, 832.422607421875, 831.566162109375, 832.24853515625, 831.9728393554688, 832.7271728515625, 832.9549560546875, 832.3012084960938]",[476.1753845214844],[0.014592000283300877],[1549.756591796875],[18.51081657409668],[18.190975189208984],
2026-02-04T11:17:27.492683+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,25165824,301916160,{},0.4874002220673714,,"[856.064208984375, 858.0556030273438, 858.5577392578125, 858.1187744140625, 857.8677368164062, 858.0744018554688, 858.0244750976562, 858.1382446289062, 857.971435546875, 858.8170776367188]",[448.13897705078125],[0.014336000196635723],[1190.2188720703125],[18.371007919311523],[18.01807975769043],
2026-02-04T11:17:35.875156+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,25165824,301916160,"{'iterations': 39, 'residual norms': [0.05415558022970685, 5.462192872935248, 3.314092015251179, 2.028000615358047, 1.0716987167216494, 0.48541351455216375, 0.22396316120480553, 0.11085996490609122, 0.05736913859527537, 0.029149157151695474, 0.014460566155653273, 0.0073804743381539525, 0.003841942433952665, 0.0018344646467066503, 0.0008784643161217883, 0.00045505653907965056, 0.00024085300346070697, 0.00011948871415154236, 5.822907500294865e-05, 2.9306856548861533e-05, 1.5075969312089895e-05, 7.610926613858412e-06, 3.7891528839258417e-06, 1.9078294414052012e-06, 9.712614623760707e-07, 4.910876893150189e-07, 2.4859102275715977e-07, 1.2689706392920493e-07, 6.419026024506761e-08, 3.2167320835789044e-08, 1.630626677613132e-08, 8.294621229322842e-09, 4.19022320886572e-09, 2.1318029210712314e-09, 1.0866255675635285e-09, 5.498498762528308e-10, 2.7694519752671863e-10, 1.405111731891012e-10, 7.217383501620799e-11, 3.691826905965277e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",3.709939684982007e-11,,"[616.8650512695312, 617.0958862304688, 616.7451171875, 616.6726684570312, 616.458251953125, 616.6118774414062, 616.6560668945312, 616.6879272460938, 616.845703125, 617.087646484375]",[390.78118896484375],[0.013535999692976475],[1180.874267578125],[18.301376342773438],[18.05187225341797],
2026-02-04T11:17:46.972967+00:00,continuous coefficient 2D,1,"uniform(2D,11)",S11,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,25165824,301916160,"{'iterations': 39, 'residual norms': [0.05415558022970685, 5.425307987056313, 3.341568472272954, 2.033696609698961, 1.0820912460356693, 0.4957814234864891, 0.22772306102310103, 0.11210750551154597, 0.058122164846688404, 0.029652267482732354, 0.014698261877188472, 0.007490368128741524, 0.0039012128434191915, 0.001872150813231211, 0.0008956675407832886, 0.00046095207545116467, 0.00024471773048428166, 0.00012204954577460926, 5.926805528426295e-05, 2.9749502427504555e-05, 1.5337705979395826e-05, 7.752010218470104e-06, 3.85311456548738e-06, 1.9397133349651484e-06, 9.886041795998554e-07, 5.000922546096706e-07, 2.5298649546673065e-07, 1.2909986450843782e-07, 6.542671243385347e-08, 3.281370386936079e-08, 1.6618211528373417e-08, 8.463757927805267e-09, 4.284983302165915e-09, 2.1795874136835678e-09, 1.1119313063593752e-09, 5.642836969143558e-10, 2.8444504635708605e-10, 1.4431787092483967e-10, 7.421870994017726e-11, 3.8001742270687536e-11], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",3.8176827522201255e-11,,"[881.353515625, 880.1385498046875, 879.6346435546875, 880.2191772460938, 880.3859252929688, 880.7039184570312, 880.05224609375, 879.8582153320312, 879.909423828125, 880.2471923828125]",[431.4967956542969],[0.013791999779641628],[1193.3719482421875],[18.98137664794922],[18.030752182006836],
2026-02-04T11:19:33.708531+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S1,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,80,2400,"{'iterations': 20, 'residual norms': [35.38304756147144, 9.36532603560242, 1.5247926335251683, 0.6391818866866874, 0.3582702631411286, 0.1974710517659691, 0.05891724199587628, 0.029873072548660333, 0.03843845157182376, 0.023416488297169174, 0.007612338947117675, 0.0021908282923514, 0.0006777513301611032, 0.0002175112459066237, 5.521573937593427e-05, 1.806608284809389e-05, 3.928851802453981e-06, 1.1117654253308794e-06, 3.822327881564988e-07, 9.821962178615982e-08, 2.3081548090698706e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",2.308154934170734e-08,,"[17.30022430419922, 16.233055114746094, 15.941184043884277, 15.964447975158691, 15.868608474731445, 15.900287628173828, 15.993439674377441, 15.894240379333496, 15.927616119384766, 15.972640037536621]",[2.524768114089966],[0.013376000337302685],[144.82815551757812],[0.1650560051202774],[0.06889600306749344],
2026-02-04T11:19:34.227755+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S1,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,80,2400,"{'iterations': 20, 'residual norms': [35.38304756147144, 9.365325787535621, 1.5247923101120013, 0.6391817257206309, 0.35827013973934757, 0.19747097443153677, 0.058917228575893175, 0.029873082662629967, 0.038438465092014776, 0.02341648180562012, 0.007612332043407429, 0.0021908253190854707, 0.0006777503429802188, 0.00021751100922045498, 5.521571839804483e-05, 1.8066076305819813e-05, 3.928845082456359e-06, 1.1117607920359379e-06, 3.8223204569369273e-07, 9.82179980986266e-08, 2.3081414759437184e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",2.308141313757417e-08,,"[16.234560012817383, 16.299264907836914, 15.447999954223633, 15.482560157775879, 15.394240379333496, 15.365823745727539, 15.467616081237793, 15.381535530090332, 15.506464004516602, 15.425312042236328]",[0.6490560173988342],[0.011296000331640244],[142.2418212890625],[0.15852800011634827],[0.060447998344898224],
2026-02-04T11:19:34.531254+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S1,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,80,2400,{},318.4474280493615,,"[3.6057279109954834, 3.5125439167022705, 3.478208065032959, 3.4662721157073975, 3.4692800045013428, 3.464735984802246, 3.459359884262085, 3.4642879962921143, 3.4765119552612305, 3.460223913192749]",[0.6335359811782837],[0.01190400030463934],[49.0285758972168],[0.09510400146245956],[0.06188800185918808],
2026-02-04T11:19:34.889474+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S1,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,80,2400,"{'iterations': 20, 'residual norms': [35.38304756147144, 9.36532603560242, 1.52479263352517, 0.6391818866866872, 0.3582702631411272, 0.1974710517659693, 0.05891724199587755, 0.029873072548659795, 0.03843845157182443, 0.023416488297169667, 0.0076123389471174936, 0.0021908282923517814, 0.0006777513301618296, 0.00021751124590683963, 5.521573937805309e-05, 1.8066082847824466e-05, 3.928851797587237e-06, 1.1117653995016593e-06, 3.8223278092916637e-07, 9.821962313673886e-08, 2.308154576691867e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",2.3081542255245958e-08,,"[9.460800170898438, 8.964703559875488, 9.009471893310547, 8.972928047180176, 8.974207878112793, 8.973759651184082, 8.965567588806152, 8.953503608703613, 8.97657585144043, 8.950048446655273]",[0.6333439946174622],[0.01152000017464161],[48.778526306152344],[0.0756480023264885],[0.05423999950289726],
2026-02-04T11:19:35.242961+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S1,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,80,2400,"{'iterations': 20, 'residual norms': [35.38304756147144, 9.365325787535623, 1.5247923101120018, 0.6391817257206308, 0.35827013973934796, 0.19747097443153727, 0.058917228575893356, 0.029873082662630245, 0.0384384650920152, 0.023416481805620185, 0.007612332043407407, 0.002190825319085465, 0.000677750342980217, 0.00021751100922045482, 5.521571839804481e-05, 1.8066076305819718e-05, 3.928845082456222e-06, 1.111760792035729e-06, 3.822320456936757e-07, 9.821799809856805e-08, 2.308141475940364e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",2.3081414185606716e-08,,"[8.92585563659668, 8.514495849609375, 8.502367973327637, 8.476223945617676, 8.478400230407715, 8.497407913208008, 8.486111640930176, 8.483424186706543, 8.462944030761719, 8.449376106262207]",[0.6269440054893494],[0.011711999773979187],[49.03251266479492],[0.09551999717950821],[0.05676800012588501],
2026-02-04T11:19:35.960124+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S2,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,320,11200,"{'iterations': 42, 'residual norms': [25.431553772783634, 11.934237789476173, 3.090029136826, 1.1750824355616605, 0.38310741545824456, 0.25960157617373797, 0.14575167149520168, 0.09761704981899627, 0.07758916004156434, 0.05256596725386984, 0.032733938295880886, 0.02765429644820436, 0.020664348585132716, 0.01056430682044104, 0.008123193583385558, 0.005277595594611892, 0.001979654663521913, 0.0009602001447890096, 0.0007511320656286152, 0.000330680027040001, 0.00016907197954244045, 0.00014194136462849393, 0.00012549662372255332, 8.501859459506594e-05, 5.490016455484982e-05, 3.150595065324647e-05, 1.7285684768368322e-05, 9.323732649290737e-06, 6.34695332219358e-06, 4.601791728445129e-06, 2.5439530235728425e-06, 1.7029003102107142e-06, 9.564373814835839e-07, 5.650014627046115e-07, 4.437058585596059e-07, 3.95984353432013e-07, 2.7077094706517625e-07, 1.3484233932719652e-07, 6.557665615329601e-08, 5.075044587418563e-08, 4.518792753002113e-08, 2.6013120151759275e-08, 1.962561263454159e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",1.9625612409228863e-08,,"[36.37513732910156, 34.88307189941406, 34.762718200683594, 34.72771072387695, 34.81475067138672, 34.71376037597656, 34.73766326904297, 34.72025680541992, 34.75395202636719, 34.53254318237305]",[0.7246080040931702],[0.010816000401973724],[144.8341827392578],[0.1626880019903183],[0.06137600168585777],
2026-02-04T11:19:36.668187+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S2,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,320,11200,"{'iterations': 42, 'residual norms': [25.431553772783634, 11.934237445127323, 3.090029261505508, 1.1750822885868748, 0.38310734604320246, 0.2596014810000584, 0.1457516337342279, 0.09761699862031642, 0.07758912719071981, 0.05256595698376827, 0.03273392990950245, 0.027654298562152357, 0.020664359592832787, 0.010564316630357352, 0.008123204466365795, 0.0052775973228541655, 0.001979651424514839, 0.0009601996370754983, 0.0007511315940214172, 0.00033067983485024895, 0.00016907156678835762, 0.0001419413414987977, 0.00012549679538123609, 8.501876228733409e-05, 5.490012103202578e-05, 3.150595495975104e-05, 1.7285706913310703e-05, 9.323752637460205e-06, 6.346924783971018e-06, 4.601756436986654e-06, 2.543938427736588e-06, 1.7028939885093409e-06, 9.56433373558637e-07, 5.649986220772878e-07, 4.4370430808016684e-07, 3.959844552438682e-07, 2.707721997486546e-07, 1.348426738003729e-07, 6.557641533659225e-08, 5.0749900278742114e-08, 4.5187423816692676e-08, 2.6012922893409203e-08, 1.962551161400441e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",1.9625511426567125e-08,,"[35.53398513793945, 33.85935974121094, 33.86547088623047, 33.847713470458984, 33.8889274597168, 33.749473571777344, 33.72972869873047, 33.79830551147461, 33.75151824951172, 33.75779342651367]",[0.6245759725570679],[0.01190400030463934],[144.6563262939453],[0.16009600460529327],[0.06332799792289734],
2026-02-04T11:19:37.033525+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S2,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,320,11200,{},228.88398394044825,,"[9.225215911865234, 9.178048133850098, 9.179840087890625, 9.167488098144531, 9.078847885131836, 9.075008392333984, 9.112223625183105, 9.102432250976562, 9.09670352935791, 9.119104385375977]",[0.7279679775238037],[0.011711999773979187],[51.73225784301758],[0.09670399874448776],[0.06480000168085098],
2026-02-04T11:19:37.510943+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S2,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=False)",False,0,1,10,320,11200,"{'iterations': 42, 'residual norms': [25.431553772783634, 11.934237789476175, 3.090029136826, 1.1750824355616585, 0.3831074154582434, 0.2596015761737381, 0.14575167149520066, 0.0976170498189941, 0.07758916004156519, 0.052565967253868764, 0.03273393829588056, 0.027654296448205825, 0.020664348585131744, 0.010564306820442413, 0.00812319358338333, 0.0052775955946098695, 0.001979654663519356, 0.000960200144789199, 0.0007511320656254584, 0.0003306800270372688, 0.00016907197982983307, 0.00014194136400664368, 0.00012549662246973974, 8.50185851545534e-05, 5.4900154680308505e-05, 3.150594497763617e-05, 1.7285680629404733e-05, 9.323730739705257e-06, 6.3469537333458615e-06, 4.601791337210891e-06, 2.543952639500495e-06, 1.7029001712500953e-06, 9.564374654066323e-07, 5.650015449677241e-07, 4.437059073483837e-07, 3.9598424448792387e-07, 2.7077092275717746e-07, 1.348423688231772e-07, 6.557665717485266e-08, 5.075045649801799e-08, 4.518793581532376e-08, 2.6013115245401786e-08, 1.962561030080143e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",1.9625608324195525e-08,,"[20.958335876464844, 20.314144134521484, 20.269407272338867, 20.31007957458496, 20.30886459350586, 20.195199966430664, 20.06604766845703, 20.084896087646484, 20.077375411987305, 20.104032516479492]",[0.5980160236358643],[0.011487999930977821],[51.49593734741211],[0.07430399954319],[0.061792001128196716],
2026-02-04T11:19:37.980173+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S2,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=False)",False,0,1,10,320,11200,"{'iterations': 42, 'residual norms': [25.431553772783634, 11.934237445127321, 3.090029261505506, 1.175082288586874, 0.3831073460432017, 0.259601481000058, 0.14575163373422784, 0.09761699862031673, 0.07758912719072006, 0.052565956983768355, 0.032733929909502454, 0.0276542985621524, 0.02066435959283284, 0.010564316630357354, 0.008123204466365764, 0.005277597322854145, 0.0019796514245148285, 0.0009601996370754959, 0.0007511315940214192, 0.00033067983485025225, 0.00016907156678836043, 0.00014194134149880284, 0.00012549679538124094, 8.50187622873354e-05, 5.4900121032025486e-05, 3.15059549597506e-05, 1.7285706913310483e-05, 9.32375263746013e-06, 6.34692478397103e-06, 4.601756436986715e-06, 2.5439384277366337e-06, 1.7028939885093703e-06, 9.564333735586529e-07, 5.649986220773001e-07, 4.437043080801789e-07, 3.9598445524386835e-07, 2.707721997486451e-07, 1.3484267380036886e-07, 6.557641533659325e-08, 5.0749900278745846e-08, 4.518742381669619e-08, 2.6012922893410755e-08, 1.9625511614005213e-08], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",1.962551018411739e-08,,"[19.965824127197266, 19.523391723632812, 19.501632690429688, 19.46784019470215, 19.473247528076172, 19.488128662109375, 19.46009635925293, 19.476160049438477, 19.492416381835938, 19.417375564575195]",[0.6223359704017639],[0.01152000017464161],[51.627166748046875],[0.10684800148010254],[0.05967999994754791],
2026-02-04T11:19:38.793462+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S3,,,"CG(AMGX(L1_TRUNC, torch.float32), bsr_matmul=True)",False,0,1,10,1280,48000,"{'iterations': 50, 'residual norms': [10.971869043701915, 14.105031123602341, 6.415377400944101, 3.915735811356686, 3.94762276331856, 2.7355376985824242, 1.346548532755055, 0.8332034153267277, 0.6221617468638009, 0.46088862606573466, 0.3032839860238962, 0.2066522696595199, 0.14528806929211763, 0.10826986824570947, 0.0630087697045074, 0.04456491901275673, 0.025387709217624316, 0.013170329147768401, 0.006939540527268034, 0.003942424306946186, 0.0029068223195982085, 0.0019986534438052165, 0.0012151563466992637, 0.0007682942930845794, 0.0005130697497605598, 0.0003306196740222671, 0.00020513898541442928, 0.0001367798696349262, 9.917788728552153e-05, 6.822275088264199e-05, 4.823170489176905e-05, 3.809670236744998e-05, 2.4721287438847612e-05, 1.4473416489720001e-05, 7.84702478752172e-06, 4.995977581433623e-06, 2.8377593266494204e-06, 1.8846572751295893e-06, 1.4069829722045175e-06, 8.80820696124208e-07, 5.269999736735003e-07, 3.0826585753285715e-07, 2.0175087089056456e-07, 1.2125004396391555e-07, 8.603193498996851e-08, 6.339706094370098e-08, 3.9303680901493046e-08, 2.7269885441319397e-08, 2.214618224373649e-08, 1.6297350237298788e-08, 9.68180055870069e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",9.681800642891908e-09,,"[45.02102279663086, 43.40092849731445, 43.32636642456055, 43.383968353271484, 43.39311981201172, 43.36547088623047, 43.38633728027344, 43.2740478515625, 42.70323181152344, 42.8719367980957]",[0.8232319951057434],[0.011487999930977821],[149.704345703125],[0.16988800466060638],[0.06275200098752975],
2026-02-04T11:19:39.597548+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S3,,,"CG(AMGX(L1_TRUNC, None), bsr_matmul=True)",False,0,1,10,1280,48000,"{'iterations': 50, 'residual norms': [10.971869043701915, 14.10503044400852, 6.415376824506656, 3.915735949504784, 3.9476229281278106, 2.735537590220854, 1.346548688640094, 0.8332034863990808, 0.6221616778967044, 0.46088856120357924, 0.30328402894914935, 0.20665228307237568, 0.14528807894942003, 0.10826982716258826, 0.0630087528504798, 0.044564914864807376, 0.025387720554291754, 0.013170333836001358, 0.006939543003908109, 0.003942424294390884, 0.0029068216898746604, 0.0019986532900199082, 0.0012151569404305863, 0.0007682942641477161, 0.0005130699582331801, 0.00033061991261370513, 0.00020513912833085572, 0.00013677999203850743, 9.917803108356819e-05, 6.822282599286118e-05, 4.823176781554574e-05, 3.8096751017918525e-05, 2.4721310325219317e-05, 1.4473417678989855e-05, 7.847021398077823e-06, 4.995976153834291e-06, 2.8377584764385423e-06, 1.884655080203262e-06, 1.4069818202910883e-06, 8.808203411496008e-07, 5.269998399984214e-07, 3.0826563655310637e-07, 2.0175070739863661e-07, 1.212500442304445e-07, 8.603191763225977e-08, 6.339705524587761e-08, 3.930368533099902e-08, 2.7269863252279e-08, 2.2146141230872717e-08, 1.6297320512820596e-08, 9.681789762487876e-09], 'preconditioner metadata': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}",9.68178764567249e-09,,"[44.28339385986328, 42.23603057861328, 42.04899215698242, 45.180641174316406, 42.03577423095703, 42.48591995239258, 42.59347152709961, 42.50864028930664, 41.97520065307617, 41.90220642089844]",[0.7846720218658447],[0.0191040001809597],[147.6372528076172],[0.16284799575805664],[0.07513599842786789],
2026-02-04T11:19:40.009162+00:00,continuous coefficient 2D,3,"uniform(2D,10)",S3,,,"AMGX(CG_L1_TRUNC, None)",False,0,1,10,1280,48000,{},98.7468213946822,,"[13.360383987426758, 13.308159828186035, 13.335552215576172, 13.302656173706055, 13.281472206115723, 13.312704086303711, 13.274399757385254, 13.27347183227539, 13.251551628112793, 12.202719688415527]",[0.6938239932060242],[0.01152000017464161],[54.573055267333984],[0.09971199929714203],[0.0679360032081604],
